student id,Gender,Aptitude Test,GRE Score,University Ranking,GPA Range,Out of State Flag,Housing,Non-Traditional Student,Campus Name,Program,Session,Race,Country,Financial Aid,Transfer Student,Full-Time
826-03-9897,Female,GRE,320.0,Top 10,3.75+,No,College Owned/Operated,No,Roosevelt UniversityChicago,ENVM,SP22,Persians,Iran,Yes,No,No
844-42-5227,Male,GRE,319.0,Pass,2.0-2.49,Yes,Off-Campus,No,Governors State UniversityGovernors State University,MSESHM,FA21,Arabs,Morocco,No,Yes,No
153-98-8721,Male,GRE,324.0,Bottom Half,3.50-3.74,No,College Owned/Operated,No,University of North AmericaUoNA Main Campus,TESOL,FA21,Akan ,Ghana,Yes,No,Yes
307-09-5051,Female,GRE,322.0,Bottom Quarter,3.25-3.49,No,College Owned/Operated,Yes,North American UniversityNorth American University,TESOL,FA22,Kinh,Vietnam,Yes,No,Yes
010-02-4826,Male,GRE,316.0,Pass,2.50-2.99,Yes,Off-Campus,No,Wayne County Community College DistrictWayne County Community College District,IELP/TESOL,FA21,Voltaiques,Cote D'Ivoire,No,Yes,No
252-52-1751,Female,GRE,318.0,Pass,2.0-2.49,No,Off-Campus,No,New England CollegeNew England College - Henniker Campus,UG,SP22,Asian,Pakistan,No,Yes,Yes
691-41-4963,Female,GRE,307.0,Pass,2.50-2.99,Yes,Off-Campus,No,Western Illinois UniversityWestern Illinois University,IELP ,FA21,Kazakhs,Kazakhstan,No,Yes,No
735-73-1295,Male,GRE,332.0,Top Half,2.50-2.99,No,College Owned/Operated,No,Illinois Eastern Community CollegesWabash Valley College,MSHI,SM22,African,Congo,Yes,No,Yes
603-82-4116,Male,GRE,329.0,Bottom Half,3.50-3.74,No,College Owned/Operated,No,Eastern Michigan UniversityEastern Michigan University,MSESHM,SP22,African,Congo,Yes,No,No
385-04-8150,Male,GRE,330.0,Top Half,3.00-3.24,No,College Owned/Operated,No,ASA CollegeASA College - Manhattan Extension Center,IELP/UG,SP22,Arabs,Jordan,Yes,No,No
872-10-2918,Male,GRE,307.0,Top Half,3.00-3.24,No,College Owned/Operated,No,Dakota State UniversityDakota State University,MAE,FA22,Arabs,Morocco,Yes,No,Yes
596-64-6730,Female,GRE,317.0,Pass,2.50-2.99,Yes,Off-Campus,No,Seminole State College of FloridaHeathrow Center,MSESHM,FA22,Arabs,Saudi Arabia,Yes,No,No
640-15-7849,Male,GRE,316.0,Top Half,3.00-3.24,No,Off-Campus,No,University of the PotomacUniversity of the Potomac,IELP/MSESHM,FA22,Chhetri ,Nepal,Yes,No,Yes
607-93-4771,Female,GRE,298.0,Top Half,3.50-3.74,No,College Owned/Operated,No,Computer Systems InstituteSkokie Campus,IELP ,FA22,Kinh,Vietnam,Yes,No,Yes
710-37-1068,Female,GRE,295.0,Bottom Half,3.00-3.24,No,Off-Campus,No,Indiana Wesleyan UniversityIWU- Florence Education Center,IELP/ENVM,FA21,Arabs,Morocco,Yes,No,Yes
454-45-3240,Female,GRE,322.0,Pass,2.0-2.49,No,College Owned/Operated,No,University of the PotomacUniversity of the Potomac,UNDG,SM22,Asian,Pakistan,No,Yes,Yes
065-97-6702,Male,GRE,291.0,Pass,2.0-2.49,Yes,Off-Campus,No,Gulf Language School / North American University,MBA,SP22,Arabs,Saudi Arabia,No,Yes,No
441-13-0876,Male,GRE,320.0,Pass,1.0-1.99,Yes,Off-Campus,No,Campus EducationCampus Education/Manhattan,MAE,SM22,Arabs,Morocco,No,Yes,No
856-52-7674,Male,GRE,306.0,Top Half,1.0-1.99,No,College Owned/Operated,Yes,The University of Texas at ArlingtonThe University of Texas at Arlington,ENVM,FA21,Kinh,Vietnam,Yes,Yes,Yes
079-63-0311,Male,GRE,324.0,Top Quarter,3.00-3.24,No,College Owned/Operated,No,Trine UniversityTrine University-Phoenix AZ Regional Ctr,TESOL,FA22,White British,United Kingdom,Yes,No,No
703-09-7472,Male,GRE,330.0,Top Quarter,3.50-3.74,No,Off-Campus,No,Roosevelt UniversityChicago,IELP/EDUC,SP22,Asian,China,Yes,No,Yes
977-37-7533,Female,GRE,322.0,Top Half,3.25-3.49,No,College Owned/Operated,No,Governors State UniversityGovernors State University,EDUC,FA22,Persians,Iran,Yes,No,Yes
553-71-5378,Female,GRE,294.0,Top Half,2.50-2.99,No,College Owned/Operated,No,Webster UniversityWebster University,HINF,SP22,Asian,China,Yes,No,Yes
212-41-2380,Male,GRE,304.0,Pass,3.25-3.49,Yes,Off-Campus,No,California Preparatory CollegeCalifornia Preparatory College,HINF,FA22,Persians,Iran,Yes,No,Yes
394-88-0745,Male,GRE,328.0,Top Half,3.00-3.24,No,College Owned/Operated,No,New York Institute of TechnologyNYIT - Manhattan Campus,IELP/HINF,SM22,Arabs,Saudi Arabia,Yes,No,No
181-65-4892,Male,GRE,321.0,Bottom Quarter,2.50-2.99,No,College Owned/Operated,No,Illinois Eastern Community CollegesWabash Valley College,IELP/TESOL,SM22,Asian,Pakistan,Yes,No,Yes
450-34-1250,Female,GRE,316.0,Pass,3.00-3.24,Yes,Off-Campus,No,Rockford UniversityRockford University,IELP/MBA,FA21,Indo-Aryan,Bangladesh,No,Yes,No
969-06-0219,Female,GRE,291.0,Pass,3.25-3.49,Yes,Off-Campus,No,Mentora CollegeMentora College,IELP/MBA,FA21,Akan ,Ghana,No,Yes,No
748-02-4015,Male,GRE,290.0,Pass,3.25-3.49,Yes,Off-Campus,No,PC Tech USA & You-Ri INC/ New York English Academy,MSASA,FA22,African,Congo,Yes,No,Yes
776-94-7329,Male,GRE,306.0,Bottom Half,3.50-3.74,No,College Owned/Operated,No,Mohawk Valley Community CollegeUtica Campus,MSESHM,SM22,Arabs,Jordan,No,Yes,Yes
126-76-9255,Female,GRE,315.0,Top Quarter,3.25-3.49,No,College Owned/Operated,No,University of MissouriMissouri University of Science and Techn,MSHI,FA22,Asian,China,Yes,No,No
034-39-9029,Male,GRE,295.0,Pass,3.25-3.49,Yes,Off-Campus,No,Christian Brothers UniversityChristian Brothers University,HINF,SM22,Arabs,Saudi Arabia,No,Yes,No
617-80-7477,Female,GRE,314.0,Top Half,3.00-3.24,No,College Owned/Operated,No,Long Island UniversityLIU Brooklyn,IELP/TESOL,SM22,Asian,Pakistan,Yes,No,Yes
420-24-7414,Female,GRE,327.0,Pass,3.00-3.24,Yes,Off-Campus,No,"New York General Consulting, Inc.",TESOL,FA21,Arabs,Saudi Arabia,No,Yes,No
678-47-0091,Female,GRE,330.0,Pass,3.25-3.49,Yes,Off-Campus,No,PC Tech USA & You-Ri INC/ New York English Academy,IELP/MSESHM,FA21,Filipino,Philippines,No,Yes,No
690-75-7136,Male,GRE,313.0,Pass,3.00-3.24,Yes,Off-Campus,No,Oklahoma Christian UniversityOklahoma Christian University,IELP/UG,SM22,Asian,India,No,Yes,No
806-08-3025,Female,GRE,327.0,Pass,2.0-2.49,Yes,Off-Campus,No,University of MissouriMissouri University of Science and Techn,MSASA,FA21,Chhetri ,Nepal,No,Yes,No
476-26-0318,Male,GRE,324.0,Pass,2.50-2.99,Yes,Off-Campus,No,Roosevelt UniversityChicago,UNDG,SM22,Arabs,Jordan,No,Yes,No
994-00-2801,Female,GRE,335.0,Pass,3.25-3.49,Yes,Off-Campus,No,Grand Valley State UniversityAllendale Campus,IELP/TESOL,SM22,Chhetri ,Nepal,Yes,No,Yes
192-03-2751,Male,GRE,329.0,Pass,3.00-3.24,Yes,Off-Campus,No,California Preparatory CollegeCalifornia Preparatory College,MSASA,SM22,Arabs,Jordan,No,Yes,No
892-49-7731,Female,GRE,297.0,Top Half,3.50-3.74,Yes,College Owned/Operated,No,Taylor Business InstituteTaylor Business Institute,MAE,FA22,White British,United Kingdom,No,Yes,Yes
714-11-1222,Female,GRE,326.0,Pass,2.50-2.99,Yes,Off-Campus,No,The University of Texas at El PasoUniversity of Texas at El Paso,EDUC,FA22,Asian,China,No,Yes,No
663-34-8348,Female,GRE,331.0,Bottom Half,2.50-2.99,No,College Owned/Operated,No,Wright State University,MSASA,FA22,Chhetri ,Nepal,Yes,No,Yes
691-04-1271,Female,GRE,305.0,Top Half,3.00-3.24,No,College Owned/Operated,No,Dakota State UniversityDakota State University,MHSI,FA22,Filipino,Philippines,Yes,No,Yes
969-61-8225,Female,GRE,310.0,Pass,3.25-3.49,Yes,Off-Campus,No,University of the Potomac,IELP/TESOL,FA22,Voltaiques,Cote D'Ivoire,No,Yes,No
134-42-1848,Female,GRE,297.0,Bottom Quarter,2.50-2.99,No,College Owned/Operated,No,Harrisburg University of Science & TechnologyHarrisburg University of Science & Tech,IELP/UNDG,FA21,Kazakhs,Kazakhstan,Yes,No,Yes
725-76-2033,Male,GRE,299.0,Top Half,3.25-3.49,No,College Owned/Operated,No,New York Institute of TechnologyNYIT - Manhattan Campus,IELP/UG,FA21,White British,United Kingdom,Yes,No,Yes
773-52-0700,Male,GRE,320.0,Top Half,2.50-2.99,No,College Owned/Operated,No,Mohawk Valley Community CollegeUtica Campus,MSASA,FA22,White British,United Kingdom,Yes,No,Yes
946-08-4102,Male,GRE,320.0,Top Half,3.00-3.24,No,College Owned/Operated,No,Trine UniversityTrine University-Phoenix AZ Regional Ctr,MHSI,SP22,Persians,Iran,Yes,No,Yes
176-79-1716,Male,GRE,291.0,Pass,3.25-3.49,Yes,Off-Campus,No,transfer out to Manhattan English Center,IELP/MBA,FA22,Kinh,Vietnam,Yes,No,Yes
901-14-2921,Male,GRE,294.0,Pass,2.50-2.99,Yes,Off-Campus,No,University of the PacificSan Francisco,IELP/UNDG,FA21,White Irish,Ireland,No,Yes,No
347-54-9392,Male,GRE,291.0,Bottom Half,2.50-2.99,No,College Owned/Operated,No,"Saint Leo University, Inc.",ENVM,SP22,Voltaiques,Cote D'Ivoire,Yes,No,Yes
318-95-4293,Male,GRE,308.0,Pass,1.0-1.99,Yes,Off-Campus,No,University of Mary Hardin-BaylorUniversity of Mary Hardin-Baylor,MBA,SP22,Asian,India,No,Yes,No
390-60-2954,Male,GRE,316.0,Pass,3.00-3.24,Yes,Off-Campus,No,University of the PacificSan Francisco,IELP/TESOL,FA21,African,Congo,Yes,No,Yes
135-45-0719,Female,GRE,313.0,Pass,3.25-3.49,Yes,Off-Campus,No,Southern Arkansas University,HINF,SP22,Voltaiques,Cote D'Ivoire,No,Yes,No
853-27-7571,Female,GRE,307.0,Pass,3.25-3.49,Yes,Off-Campus,No,Washington University of VirginiaWashington Campus,MSHI,SM22,Arabs,Saudi Arabia,No,Yes,No
191-76-3675,Male,GRE,318.0,Pass,3.25-3.49,Yes,Off-Campus,No,"University of Maryland, Baltimore CountyUniversity of Maryland, Baltimore County",IELP ,SP22,Asian,Pakistan,No,Yes,No
487-70-2676,Female,GRE,321.0,Pass,3.25-3.49,Yes,Off-Campus,No,Virginia Christian UniversityVirginia Christian University,EDUC,FA21,Persians,Iran,No,Yes,No
303-52-6796,Female,GRE,299.0,Pass,2.50-2.99,Yes,Off-Campus,No,Oklahoma Christian UniversityOklahoma Christian University,IELP/UNDG,SM22,White British,United Kingdom,No,Yes,No
103-94-1293,Female,GRE,294.0,Pass,2.0-2.49,Yes,Off-Campus,No,Eastern Michigan UniversityEastern Michigan University,UNDG,SP22,Asian,Pakistan,Yes,No,No
195-89-0640,Male,GRE,329.0,Bottom Half,2.50-2.99,No,College Owned/Operated,No,Webster UniversityWebster University,IELP ,SP22,Filipino,Philippines,Yes,No,No
928-09-8103,Male,GRE,325.0,Top Half,3.75+,No,College Owned/Operated,No,New England CollegeNew England College - Henniker Campus,IELP/UNDG,SM22,Asian,India,Yes,No,No
587-31-7031,Female,GRE,327.0,Top Quarter,3.00-3.24,No,College Owned/Operated,No,Illinois Eastern Community CollegesWabash Valley College,MSESHM,FA21,White Irish,Ireland,Yes,No,Yes
737-51-5653,Male,GRE,295.0,Top Half,3.00-3.24,Yes,College Owned/Operated,No,California Preparatory CollegeCalifornia Preparatory College,MSASA,SM22,Asian,Pakistan,Yes,No,Yes
288-90-8826,Male,GRE,298.0,Pass,3.00-3.24,Yes,Off-Campus,No,PC Tech USA & You-Ri INC/ New York English Academy,IELP/MSASA,FA21,Kazakhs,Kazakhstan,Yes,No,Yes
701-02-4386,Male,GRE,308.0,Top Half,3.50-3.74,No,Off-Campus,No,Harrisburg University of Science & Technology,ENVM,FA21,Arabs,Saudi Arabia,Yes,No,Yes
251-03-9517,Female,GRE,331.0,Bottom Half,2.50-2.99,Yes,College Owned/Operated,No,Excel English InstituteExcel English Institute,UNDG,SP22,Indo-Aryan,Bangladesh,Yes,No,Yes
457-08-9136,Male,GRE,330.0,Pass,3.00-3.24,Yes,Off-Campus,No,Roosevelt UniversityChicago,IELP/EDUC,SP22,Kinh,Vietnam,No,Yes,No
409-75-1494,Male,GRE,290.0,Top Half,2.50-2.99,No,College Owned/Operated,No,Trine UniversityTrine University-Detroit MI Regional Ctr,IELP/ENVM,FA21,White British,United Kingdom,Yes,No,Yes
565-97-3838,Trans,GRE,325.0,Pass,1.0-1.99,Yes,Off-Campus,No,University of New Haven,IELP/MBA,SM22,Arabs,Morocco,No,Yes,No
580-19-2656,Male,GRE,310.0,Pass,3.25-3.49,Yes,Off-Campus,No,University of the Cumberlands,UNDG,FA21,Voltaiques,Cote D'Ivoire,No,Yes,No
536-68-4620,Not Disclosed,GRE,304.0,Pass,2.50-2.99,Yes,Off-Campus,No,SDSU Global CampusSan Diego State University,EDUC,SP22,Arabs,Morocco,No,Yes,No
843-64-9574,Male,GRE,331.0,Top Quarter,3.25-3.49,No,Off-Campus,No,Roosevelt UniversityChicago,IELP/MBA,SP22,White Irish,Ireland,Yes,No,Yes
283-89-0613,Male,GRE,314.0,Pass,2.0-2.49,Yes,Off-Campus,No,Oklahoma City UniversityOklahoma City University,MSESHM,FA22,Asian,Pakistan,No,Yes,No
864-16-7834,Male,GRE,323.0,Top Half,3.50-3.74,No,College Owned/Operated,No,Webster UniversityWebster University,MSASA,FA22,Persians,Iran,No,Yes,No
723-18-2537,Male,GRE,332.0,Top Half,3.25-3.49,Yes,Off-Campus,No,Lindsey Wilson CollegeLindsey Wilson College,IELP/HINF,SP22,Filipino,Philippines,Yes,No,Yes
364-93-4710,Female,GRE,329.0,Pass,1.0-1.99,Yes,Off-Campus,No,Webster UniversityWebster University,IELP ,SP22,White Irish,Ireland,No,Yes,No
338-52-4581,Male,GRE,328.0,Top Half,3.00-3.24,Yes,College Owned/Operated,No,University of Mary Hardin-BaylorUniversity of Mary Hardin-Baylor,IELP/ENVM,FA21,Filipino,Philippines,Yes,No,Yes
902-47-1415,Male,GRE,314.0,Top Half,3.00-3.24,No,College Owned/Operated,No,Lindsey Wilson CollegeLindsey Wilson College,MSASA,FA21,Indo-Aryan,Bangladesh,Yes,No,Yes
375-78-4321,Male,GRE,311.0,Bottom Half,3.50-3.74,No,College Owned/Operated,No,Virginia Christian UniversityVirginia Christian University,EDUC,FA22,White Irish,Ireland,Yes,No,Yes
786-13-8804,Female,GRE,329.0,Pass,3.00-3.24,Yes,Off-Campus,No,Wilmington UniversityNew Castle,MAE,FA21,Asian,China,No,Yes,No
014-80-2871,Male,GRE,297.0,Top Quarter,2.50-2.99,No,College Owned/Operated,Yes,University of North Carolina at CharlotteUniv. of North Carolina at Charlotte,ENVM,SM22,Kinh,Vietnam,Yes,No,No
137-82-3553,Male,GRE,316.0,Pass,3.00-3.24,Yes,Off-Campus,No,Excel English InstituteExcel English Institute,IELP/MSESHM,SM22,Indo-Aryan,Bangladesh,No,Yes,No
985-47-8978,Female,GRE,328.0,Top Quarter,3.00-3.24,No,College Owned/Operated,No,Language Systems International,IELP ,FA21,White British,United Kingdom,No,Yes,Yes
721-25-9838,Male,GRE,325.0,Pass,3.25-3.49,Yes,Off-Campus,No,ASA CollegeASA College - Manhattan Extension Center,IELP/EDUC,SM22,White Irish,Ireland,No,Yes,No
263-76-6698,Male,GRE,330.0,Bottom Half,2.50-2.99,No,College Owned/Operated,No,Oakland Community CollegeAuburn Hills Campus,IELP/MSASA,SM22,Arabs,Morocco,Yes,No,No
503-18-4524,Male,GRE,335.0,Pass,3.00-3.24,Yes,Off-Campus,No,Community College of VermontCCV Winooski,IELP/UG,FA21,Filipino,Philippines,No,Yes,No
626-60-7270,Female,GRE,318.0,Pass,3.00-3.24,Yes,Off-Campus,No,Computer Systems InstituteSkokie Campus,TESOL,FA22,Asian,Pakistan,Yes,No,Yes
468-59-8812,Male,GRE,326.0,Top Quarter,3.00-3.24,Yes,College Owned/Operated,No,University of CincinnatiUniversity of Cincinnati,ENVM,SP22,Arabs,Morocco,No,Yes,Yes
684-03-4783,Female,GRE,294.0,Pass,3.00-3.24,Yes,College Owned/Operated,No,Bluedata International Institute,MSASA,FA22,Arabs,Jordan,No,Yes,Yes
629-03-7839,Female,GRE,329.0,Pass,3.25-3.49,Yes,Off-Campus,No,NEW YORK INSTITUTE OF ENGLISH AND BUSINESSNEW YORK INST. OF ENGLISH AND BUSINESS,IELP/UG,SP22,Asian,Pakistan,Yes,No,No
745-31-5997,Female,GRE,300.0,Top Half,3.75+,No,College Owned/Operated,No,The University of ToledoThe University of Toledo - Main Campus,IELP/ENVM,SP22,Arabs,Saudi Arabia,Yes,No,Yes
967-65-6934,Male,GRE,329.0,Pass,3.00-3.24,Yes,Off-Campus,No,University of New Haven,UG,FA21,Indo-Aryan,Bangladesh,No,Yes,No
698-93-9253,Female,GRE,302.0,Pass,3.00-3.24,Yes,Off-Campus,No,Governors State University,MBA,FA21,Asian,Pakistan,No,Yes,No
868-90-4286,Male,GRE,315.0,Bottom Half,3.00-3.24,No,Off-Campus,No,Wright State University,IELP ,FA21,Arabs,Saudi Arabia,Yes,No,Yes
600-50-8321,Male,GRE,298.0,Pass,3.00-3.24,Yes,Off-Campus,No,Language Systems International,TESOL,SP22,Arabs,Saudi Arabia,Yes,No,Yes
574-60-5074,Female,GRE,313.0,Pass,2.0-2.49,Yes,Off-Campus,No,PC TECH USA & YOU-RI INC d/b/a New York English AcademyNew York English Academy,MHSI,SM22,Asian,India,No,Yes,No
047-38-4439,Male,GRE,324.0,Top Half,3.50-3.74,No,College Owned/Operated,No,Lewis UniversityLewis University-Main Campus,IELP/UG,FA21,Filipino,Philippines,Yes,No,No
905-38-9047,Male,GRE,302.0,Bottom Half,3.00-3.24,No,College Owned/Operated,No,Brookdale Community College,IELP/MSESHM,SM22,Filipino,Philippines,Yes,No,Yes
812-44-8175,Male,GRE,322.0,Top Half,3.50-3.74,No,Off-Campus,No,ASA CollegeASA College - Manhattan Extension Center,TESOL,SP22,Asian,Pakistan,Yes,No,No
589-05-5209,Female,GRE,298.0,Pass,3.00-3.24,Yes,Off-Campus,No,Discovery School LLC dba Discovery Learning CenterDiscovery Learning Center,IELP/ENVM,SP22,Arabs,Morocco,No,Yes,No
844-94-1746,Female,GRE,307.0,Bottom Half,3.00-3.24,No,College Owned/Operated,No,Webster UniversityWebster University,MSESHM,FA21,Arabs,Morocco,Yes,No,Yes
704-18-6900,Female,GRE,318.0,Top Half,3.75+,No,Off-Campus,No,Gulf Language School / North American University,MSHI,SP22,White British,United Kingdom,Yes,No,No
466-95-8391,Not Disclosed,GRE,323.0,Top Quarter,3.25-3.49,No,College Owned/Operated,No,Columbus Techincal College,MSESHM,SP22,Asian,China,Yes,No,No
061-90-5247,Female,GRE,330.0,Pass,3.25-3.49,Yes,Off-Campus,No,University of Fairfax,MSASA,FA22,Asian,China,Yes,No,Yes
005-72-6398,Male,GRE,309.0,Bottom Quarter,3.75+,No,College Owned/Operated,No,New England CollegeNew England College - Henniker Campus,MSESHM,SP22,African,Congo,Yes,No,Yes
738-29-2570,Female,GRE,305.0,Top Half,3.25-3.49,Yes,College Owned/Operated,No,Eastern Michigan UniversityEastern Michigan University,UNDG,SM22,White British,United Kingdom,Yes,No,Yes
069-50-1021,Female,GRE,331.0,Pass,1.0-1.99,Yes,Off-Campus,No,Language Systems International,IELP/EDUC,SM22,Kazakhs,Kazakhstan,No,Yes,No
042-00-7413,Male,GRE,296.0,Bottom Half,3.25-3.49,Yes,College Owned/Operated,No,Harrisburg University of Science & TechnologyHarrisburg University of Science & Tech,EDUC,FA21,Arabs,Saudi Arabia,Yes,No,Yes
359-97-2134,Male,GRE,327.0,Top Half,2.50-2.99,No,College Owned/Operated,No,Savannah State UniversitySavannah State University,HINF,SP22,African,Congo,Yes,No,No
904-93-2832,Female,GRE,314.0,Top Half,3.25-3.49,No,College Owned/Operated,No,North American UniversityNorth American University,MSESHM,SP22,Indo-Aryan,Bangladesh,Yes,No,Yes
840-15-3607,Male,GRE,297.0,Pass,1.0-1.99,Yes,Off-Campus,No,Gulf Language SchoolNorth American University,MSESHM,SM22,African,Congo,No,Yes,No
333-00-6758,Male,GRE,333.0,Top Half,3.25-3.49,No,College Owned/Operated,No,transfer out to Manhattan English Center,IELP/MSASA,SM22,Asian,India,Yes,No,Yes
039-66-2485,Female,GRE,311.0,Bottom Half,2.50-2.99,No,College Owned/Operated,No,Oklahoma City UniversityOklahoma City University,MSESHM,SP22,Asian,Pakistan,Yes,No,Yes
193-61-0029,Female,GRE,315.0,Pass,3.00-3.24,Yes,Off-Campus,No,Taylor Business InstituteTaylor Business Institute,IELP/ENVM,SM22,Kinh,Vietnam,No,Yes,No
248-21-9289,Female,GRE,316.0,Top Half,3.00-3.24,No,College Owned/Operated,No,SDSU Global CampusSan Diego State University,IELP/MSASA,FA22,Arabs,Saudi Arabia,Yes,No,No
533-76-0361,Female,GRE,335.0,Bottom Quarter,3.00-3.24,No,College Owned/Operated,No,University of North TexasUniversity of North Texas,MSESHM,FA21,Chhetri ,Nepal,Yes,No,Yes
145-23-5676,Male,GRE,328.0,Pass,2.50-2.99,Yes,Off-Campus,No,ASA College - Manhattan Extension Center,TESOL,FA22,Arabs,Saudi Arabia,No,Yes,No
288-55-9391,Male,GRE,331.0,Top Half,3.50-3.74,No,College Owned/Operated,No,University of North TexasUniversity of North Texas,IELP/TESOL,SP22,Akan ,Ghana,Yes,No,No
500-23-2367,Male,GRE,301.0,Top Half,3.00-3.24,No,College Owned/Operated,No,University of the CumberlandsUniversity of the Cumberlands,IELP/EDUC,SP22,Kazakhs,Kazakhstan,Yes,No,Yes
794-27-4314,Female,GRE,335.0,Top Half,3.50-3.74,No,College Owned/Operated,No,Seminole State College of FloridaHeathrow Center,IELP/MSASA,FA21,Kinh,Vietnam,Yes,No,Yes
982-11-5528,Female,GRE,318.0,Pass,2.0-2.49,Yes,Off-Campus,No,Central Michigan UniversityCentral Michigan University,MBA,SP22,Asian,Pakistan,No,Yes,No
493-89-8914,Male,GRE,303.0,Pass,2.0-2.49,Yes,Off-Campus,No,The University of ToledoThe University of Toledo - Main Campus,MBA,SP22,Kinh,Vietnam,No,Yes,No
155-13-3035,Male,GRE,300.0,Top Quarter,3.25-3.49,Yes,College Owned/Operated,No,Southern University and A&M CollegeSouthern University - Baton Rouge Campus,MSASA,SP22,Akan ,Ghana,Yes,No,Yes
188-28-6454,Male,GRE,292.0,Pass,3.25-3.49,Yes,Off-Campus,No,Discovery School LLC dba Discovery Learning CenterDiscovery Learning Center,UNDG,SM22,Indo-Aryan,Bangladesh,Yes,No,Yes
331-85-2490,Male,GRE,295.0,Top Half,3.25-3.49,Yes,College Owned/Operated,No,University of CincinnatiUniversity of Cincinnati,IELP/TESOL,SP22,Asian,India,Yes,No,Yes
021-29-1709,Female,GRE,332.0,Pass,1.0-1.99,Yes,Off-Campus,No,Wilmington UniversityWilson Graduate Center,IELP/HINF,FA21,Arabs,Morocco,Yes,No,Yes
324-77-5061,Male,GRE,301.0,Bottom Half,3.00-3.24,No,College Owned/Operated,No,Southern Arkansas UniversitySouthern Arkansas University,UNDG,SM22,Voltaiques,Cote D'Ivoire,Yes,No,Yes
145-35-0437,Female,GRE,325.0,Pass,1.0-1.99,Yes,Off-Campus,No,St. Cloud State UniversitySt. Cloud State University,MAE,SM22,Kazakhs,Kazakhstan,No,Yes,No
473-87-2037,Male,GRE,330.0,Pass,1.0-1.99,Yes,Off-Campus,No,The University of Texas at ArlingtonThe University of Texas at Arlington,IELP/UG,SM22,Persians,Iran,No,Yes,No
424-59-5453,Female,GRE,317.0,Top Quarter,3.25-3.49,No,College Owned/Operated,No,University of BridgeportUniversity of Bridgeport,IELP/ENVM,FA22,Asian,China,Yes,No,No
512-08-1200,Female,GRE,291.0,Pass,2.0-2.49,Yes,Off-Campus,No,Savannah State UniversitySavannah State University,EDUC,SM22,Akan ,Ghana,No,Yes,No
923-34-3772,Female,GRE,304.0,Bottom Half,3.50-3.74,No,College Owned/Operated,No,SDSU Global CampusSan Diego State University,UG,SP22,Asian,China,Yes,No,Yes
418-84-1536,Male,GRE,313.0,Pass,2.50-2.99,Yes,Off-Campus,No,Eastern Michigan UniversityEastern Michigan University,IELP ,SP22,Akan ,Ghana,No,Yes,No
